Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Calculated_Revenue,Date,Quarter,Revenue_per_unit,Sales_Lag_1,Sales_Lag_3,Sales_Lag_6,Sales_Rolling_3,Sales_Rolling_6,Sales_Growth,EV_Demand_Index
2020,9,Europe,X7,12788,93927,1201138476,0.067,20.6,4.49,1.1,1201138476,2020-09-01,3,93927.0,7119.0,9429.0,9480.0,10024.333333333334,9316.0,0.7963197078241326,0.07370000000000002
2020,9,Europe,iX,5936,73621,437014256,0.076,20.6,4.49,1.1,437014256,2020-09-01,3,73621.0,12788.0,10166.0,10576.0,8614.333333333334,8542.666666666666,-0.5358148263997498,0.08360000000000001
2020,9,Europe,5 Series,3850,60963,234707550,0.072,20.6,4.49,1.1,234707550,2020-09-01,3,60963.0,5936.0,7119.0,5818.0,7524.666666666667,8214.666666666666,-0.3514150943396226,0.0792
2020,9,Europe,i4,10256,64772,664301632,0.072,20.6,4.49,1.1,664301632,2020-09-01,3,64772.0,3850.0,12788.0,9429.0,6680.666666666667,8352.5,1.663896103896104,0.0792
2020,9,Europe,X3,3142,56745,178292790,0.069,20.6,4.49,1.1,178292790,2020-09-01,3,56745.0,10256.0,5936.0,10166.0,5749.333333333333,7181.833333333333,-0.6936427457098284,0.07590000000000001
2020,9,China,i4,4835,64942,313994570,0.064,20.13,3.71,1.1,313994570,2020-09-01,3,64942.0,3142.0,3850.0,7119.0,6077.666666666667,6801.166666666667,0.5388287714831317,0.0704
2020,9,China,iX,8936,76089,679931304,0.08,20.13,3.71,1.1,679931304,2020-09-01,3,76089.0,4835.0,10256.0,12788.0,5637.666666666667,6159.166666666667,0.8481902792140641,0.08800000000000001
2020,9,China,3 Series,13908,48472,674148576,0.065,20.13,3.71,1.1,674148576,2020-09-01,3,48472.0,8936.0,3142.0,5936.0,9226.333333333334,7487.833333333333,0.5564010743061774,0.07150000000000001
2020,9,China,5 Series,3015,62512,188473680,0.08,20.13,3.71,1.1,188473680,2020-09-01,3,62512.0,13908.0,4835.0,3850.0,8619.666666666666,7348.666666666667,-0.7832182916307161,0.08800000000000001
2020,9,China,MINI,8461,40757,344844977,0.079,20.13,3.71,1.1,344844977,2020-09-01,3,40757.0,3015.0,8936.0,10256.0,8461.333333333334,7049.5,1.8063018242122721,0.0869
2020,9,China,X5,6148,69504,427310592,0.076,20.13,3.71,1.1,427310592,2020-09-01,3,69504.0,8461.0,13908.0,3142.0,5874.666666666667,7550.5,-0.273371941850845,0.08360000000000001
2020,9,China,X7,4897,93443,457590371,0.086,20.13,3.71,1.1,457590371,2020-09-01,3,93443.0,6148.0,3015.0,4835.0,6502.0,7560.833333333333,-0.2034808067664281,0.0946
2020,9,Europe,3 Series,3196,47619,152190324,0.071,20.6,4.49,1.1,152190324,2020-09-01,3,47619.0,4897.0,8461.0,8936.0,4747.0,6604.166666666667,-0.3473555237900755,0.0781
2020,9,Europe,MINI,10052,41200,414142400,0.076,20.6,4.49,1.1,414142400,2020-09-01,3,41200.0,3196.0,6148.0,13908.0,6048.333333333333,5961.5,2.1451814768460578,0.08360000000000001
2020,9,RestOfWorld,X3,8891,58218,517616238,0.075,6.87,2.96,1.16,517616238,2020-09-01,3,58218.0,10052.0,4897.0,3015.0,7379.666666666667,6940.833333333333,-0.11549940310385998,0.087
2020,9,USA,MINI,5153,42977,221460481,0.07,14.74,2.29,1.06,221460481,2020-09-01,3,42977.0,8891.0,3196.0,8461.0,8032.0,6389.5,-0.42042514902710604,0.07420000000000002
2020,9,USA,X7,7056,92222,650718432,0.089,14.74,2.29,1.06,650718432,2020-09-01,3,92222.0,5153.0,10052.0,6148.0,7033.333333333333,6540.833333333333,0.3692994372210363,0.09434000000000001
2020,9,USA,i4,8858,63448,562022384,0.074,14.74,2.29,1.06,562022384,2020-09-01,3,63448.0,7056.0,8891.0,4897.0,7022.333333333333,7201.0,0.2553854875283448,0.07844
2020,9,USA,iX,5186,75805,393124730,0.044,14.74,2.29,1.06,393124730,2020-09-01,3,75805.0,8858.0,5153.0,3196.0,7033.333333333333,7532.666666666667,-0.41454052833596744,0.04664
2020,9,USA,X3,9657,59246,572138622,0.08,14.74,2.29,1.06,572138622,2020-09-01,3,59246.0,5186.0,7056.0,10052.0,7900.333333333333,7466.833333333333,0.8621288083301195,0.0848
2020,9,USA,X5,6832,70005,478274160,0.091,14.74,2.29,1.06,478274160,2020-09-01,3,70005.0,9657.0,8858.0,8891.0,7225.0,7123.666666666667,-0.29253391322356836,0.09646
2020,9,RestOfWorld,i4,13827,65072,899750544,0.074,6.87,2.96,1.16,899750544,2020-09-01,3,65072.0,6832.0,5186.0,5153.0,10105.333333333334,8569.333333333334,1.02385831381733,0.08583999999999999
2020,9,RestOfWorld,3 Series,8033,46070,370080310,0.074,6.87,2.96,1.16,370080310,2020-09-01,3,46070.0,13827.0,9657.0,7056.0,9564.0,8732.166666666666,-0.41903522094452883,0.08583999999999999
2020,9,RestOfWorld,MINI,11380,40504,460935520,0.088,6.87,2.96,1.16,460935520,2020-09-01,3,40504.0,8033.0,6832.0,8858.0,11080.0,9152.5,0.41665629279223215,0.10207999999999999
2020,9,RestOfWorld,5 Series,9197,61348,564217556,0.062,6.87,2.96,1.16,564217556,2020-09-01,3,61348.0,11380.0,13827.0,5186.0,9536.666666666666,9821.0,-0.19182776801405976,0.07192
2020,9,USA,5 Series,6941,60411,419312751,0.064,14.74,2.29,1.06,419312751,2020-09-01,3,60411.0,9197.0,8033.0,9657.0,9172.666666666666,9368.333333333334,-0.24529737958029796,0.06784000000000001
2020,9,RestOfWorld,X5,12758,68788,877597304,0.083,6.87,2.96,1.16,877597304,2020-09-01,3,68788.0,6941.0,11380.0,6832.0,9632.0,10356.0,0.8380636795850742,0.09628
2020,9,RestOfWorld,X7,11513,92841,1068878433,0.067,6.87,2.96,1.16,1068878433,2020-09-01,3,92841.0,12758.0,9197.0,13827.0,10404.0,9970.333333333334,-0.09758582849976483,0.07772
2020,9,USA,3 Series,11284,49982,563996888,0.056,14.74,2.29,1.06,563996888,2020-09-01,3,49982.0,11513.0,6941.0,8033.0,11851.666666666666,10512.166666666666,-0.01989055849908794,0.05936
2020,9,RestOfWorld,iX,7454,76904,573242416,0.073,6.87,2.96,1.16,573242416,2020-09-01,3,76904.0,11284.0,12758.0,11380.0,10083.666666666666,9857.833333333334,-0.33941864587025883,0.08467999999999999
2020,10,Europe,iX,7330,75382,552550060,0.078,14.89,2.73,1.11,552550060,2020-10-01,4,75382.0,7454.0,11513.0,9197.0,8689.333333333334,9546.666666666666,-0.01663536356318751,0.08658
2020,10,Europe,5 Series,3180,60961,193855980,0.084,14.89,2.73,1.11,193855980,2020-10-01,4,60961.0,7330.0,11284.0,6941.0,5988.0,8919.833333333334,-0.5661664392905866,0.09324000000000002
2020,10,Europe,X3,6553,59764,391633492,0.069,14.89,2.73,1.11,391633492,2020-10-01,4,59764.0,3180.0,7454.0,12758.0,5687.666666666667,7885.666666666667,1.0606918238993712,0.07659000000000002
2020,10,Europe,X5,7186,69104,496581344,0.08,14.89,2.73,1.11,496581344,2020-10-01,4,69104.0,6553.0,7330.0,11513.0,5639.666666666667,7164.5,0.09659697848313753,0.0888
2020,10,Europe,X7,12030,91895,1105496850,0.057,14.89,2.73,1.11,1105496850,2020-10-01,4,91895.0,7186.0,3180.0,11284.0,8589.666666666666,7288.833333333333,0.6740885054272197,0.06327
2020,10,Europe,MINI,3052,41983,128132116,0.041,14.89,2.73,1.11,128132116,2020-10-01,4,41983.0,12030.0,6553.0,7454.0,7422.666666666667,6555.166666666667,-0.7463009143807149,0.04551000000000001
2020,10,China,3 Series,8182,49550,405418100,0.065,19.1,2.25,1.1,405418100,2020-10-01,4,49550.0,3052.0,7186.0,7330.0,7754.666666666667,6697.166666666667,1.6808650065530801,0.07150000000000001
2020,10,China,5 Series,8800,63930,562584000,0.069,19.1,2.25,1.1,562584000,2020-10-01,4,63930.0,8182.0,12030.0,3180.0,6678.0,7633.833333333333,0.07553165485211433,0.07590000000000001
2020,10,China,X5,3192,70195,224062440,0.073,19.1,2.25,1.1,224062440,2020-10-01,4,70195.0,8800.0,3052.0,6553.0,6724.666666666667,7073.666666666667,-0.6372727272727272,0.0803
2020,10,China,i4,7809,66272,517518048,0.085,19.1,2.25,1.1,517518048,2020-10-01,4,66272.0,3192.0,8182.0,7186.0,6600.333333333333,7177.5,1.4464285714285716,0.09350000000000001
2020,10,China,MINI,5391,41503,223742673,0.098,19.1,2.25,1.1,223742673,2020-10-01,4,41503.0,7809.0,8800.0,12030.0,5464.0,6071.0,-0.30964271993853243,0.1078
2020,10,Europe,3 Series,9337,46338,432657906,0.068,14.89,2.73,1.11,432657906,2020-10-01,4,46338.0,5391.0,3192.0,3052.0,7512.333333333333,7118.5,0.7319606751994063,0.07548
2020,10,China,X3,5846,58952,344633392,0.073,19.1,2.25,1.1,344633392,2020-10-01,4,58952.0,9337.0,7809.0,8182.0,6858.0,6729.166666666667,-0.3738888293884546,0.0803
2020,10,Europe,i4,5947,63731,379008257,0.069,14.89,2.73,1.11,379008257,2020-10-01,4,63731.0,5846.0,5391.0,8800.0,7043.333333333333,6253.666666666667,0.01727677044132747,0.07659000000000002
2020,10,China,iX,2768,74853,207193104,0.082,19.1,2.25,1.1,207193104,2020-10-01,4,74853.0,5947.0,9337.0,3192.0,4853.666666666667,6183.0,-0.5345552379350933,0.09020000000000002
2020,10,China,X7,4033,93480,377004840,0.073,19.1,2.25,1.1,377004840,2020-10-01,4,93480.0,2768.0,5846.0,7809.0,4249.333333333333,5553.666666666667,0.4570086705202312,0.0803
2020,10,USA,3 Series,10443,49163,513409209,0.062,18.7,1.86,1.1,513409209,2020-10-01,4,49163.0,4033.0,5947.0,5391.0,5748.0,6395.666666666667,1.589387552690305,0.06820000000000001
2020,10,RestOfWorld,i4,2903,65109,189011427,0.069,5.37,4.37,1.05,189011427,2020-10-01,4,65109.0,10443.0,2768.0,9337.0,5793.0,5323.333333333333,-0.7220147467202911,0.07245000000000001
2020,10,USA,X3,10987,59471,653407877,0.059,18.7,1.86,1.1,653407877,2020-10-01,4,59471.0,2903.0,4033.0,5846.0,8111.0,6180.166666666667,2.784705477092663,0.0649
2020,10,USA,X5,3514,69946,245790244,0.066,18.7,1.86,1.1,245790244,2020-10-01,4,69946.0,10987.0,10443.0,5947.0,5801.333333333333,5774.666666666667,-0.6801674706471283,0.07260000000000001
2020,10,USA,X7,4342,93556,406220152,0.078,18.7,1.86,1.1,406220152,2020-10-01,4,93556.0,3514.0,2903.0,2768.0,6281.0,6037.0,0.23562891291974952,0.0858
2020,10,USA,i4,8434,64493,543933962,0.073,18.7,1.86,1.1,543933962,2020-10-01,4,64493.0,4342.0,10987.0,4033.0,5430.0,6770.5,0.9424228466144633,0.0803
2020,10,RestOfWorld,MINI,8671,40155,348184005,0.077,5.37,4.37,1.05,348184005,2020-10-01,4,40155.0,8434.0,3514.0,10443.0,7149.0,6475.166666666667,0.028100545411430033,0.08085
2020,10,RestOfWorld,5 Series,11420,62347,712002740,0.056,5.37,4.37,1.05,712002740,2020-10-01,4,62347.0,8671.0,4342.0,2903.0,9508.333333333334,7894.666666666667,0.3170337907969092,0.058800000000000005
2020,10,USA,MINI,8972,40053,359355516,0.058,18.7,1.86,1.1,359355516,2020-10-01,4,40053.0,11420.0,8434.0,10987.0,9687.666666666666,7558.833333333333,-0.21436077057793346,0.06380000000000001
2020,10,RestOfWorld,X7,3380,91392,308904960,0.076,5.37,4.37,1.05,308904960,2020-10-01,4,91392.0,8972.0,8671.0,3514.0,7924.0,7536.5,-0.6232724030316541,0.0798
2020,10,RestOfWorld,iX,6881,75108,516818148,0.083,5.37,4.37,1.05,516818148,2020-10-01,4,75108.0,3380.0,11420.0,4342.0,6411.0,7959.666666666667,1.0357988165680472,0.08715
2020,10,USA,5 Series,12063,62942,759269346,0.085,18.7,1.86,1.1,759269346,2020-10-01,4,62942.0,6881.0,8972.0,8434.0,7441.333333333333,8564.5,0.7530882139223951,0.09350000000000001
2020,10,RestOfWorld,3 Series,9973,48763,486313399,0.066,5.37,4.37,1.05,486313399,2020-10-01,4,48763.0,12063.0,3380.0,8671.0,9639.0,8781.5,-0.17325706706457766,0.0693
2020,10,RestOfWorld,X5,9102,67370,613201740,0.084,5.37,4.37,1.05,613201740,2020-10-01,4,67370.0,9973.0,6881.0,11420.0,10379.333333333334,8395.166666666666,-0.08733580667803065,0.08820000000000001
2020,10,USA,iX,6188,76340,472391920,0.069,18.7,1.86,1.1,472391920,2020-10-01,4,76340.0,9102.0,12063.0,8972.0,8421.0,7931.166666666667,-0.3201494177103933,0.07590000000000001
2020,10,RestOfWorld,X3,5818,59249,344710682,0.091,5.37,4.37,1.05,344710682,2020-10-01,4,59249.0,6188.0,9973.0,3380.0,7036.0,8337.5,-0.059793148028442156,0.09555
2020,11,Europe,3 Series,10530,48934,515275020,0.068,18.58,1.24,1.09,515275020,2020-11-01,4,48934.0,5818.0,9102.0,6881.0,7512.0,8945.666666666666,0.8099003093846682,0.07412
2020,11,Europe,5 Series,7485,62007,464122395,0.083,18.58,1.24,1.09,464122395,2020-11-01,4,62007.0,10530.0,6188.0,12063.0,7944.333333333333,8182.666666666667,-0.2891737891737892,0.09047000000000001
2020,11,Europe,X3,6485,56391,365695635,0.064,18.58,1.24,1.09,365695635,2020-11-01,4,56391.0,7485.0,5818.0,9973.0,8166.666666666667,7601.333333333333,-0.1336005344021376,0.06976
2020,11,China,X5,4001,67364,269523364,0.062,20.31,2.67,1.12,269523364,2020-11-01,4,67364.0,6485.0,10530.0,9102.0,5990.333333333333,6751.166666666667,-0.3830377794911334,0.06944
2020,11,Europe,X7,9282,90607,841014174,0.064,18.58,1.24,1.09,841014174,2020-11-01,4,90607.0,4001.0,7485.0,6188.0,6589.333333333333,7266.833333333333,1.3199200199950014,0.06976
2020,11,Europe,i4,8267,64540,533552180,0.054,18.58,1.24,1.09,533552180,2020-11-01,4,64540.0,9282.0,6485.0,5818.0,7183.333333333333,7675.0,-0.10935143288084459,0.05886
2020,11,China,5 Series,3730,60892,227127160,0.073,20.31,2.67,1.12,227127160,2020-11-01,4,60892.0,8267.0,4001.0,10530.0,7093.0,6541.666666666667,-0.5488085157856538,0.08176
2020,11,Europe,MINI,4635,40365,187091775,0.067,18.58,1.24,1.09,187091775,2020-11-01,4,40365.0,3730.0,9282.0,7485.0,5544.0,6066.666666666667,0.24262734584450407,0.07303000000000001
2020,11,China,X3,8226,58527,481443102,0.082,20.31,2.67,1.12,481443102,2020-11-01,4,58527.0,4635.0,8267.0,6485.0,5530.333333333333,6356.833333333333,0.7747572815533981,0.09184000000000002
2020,11,China,X7,9568,91011,870793248,0.06,20.31,2.67,1.12,870793248,2020-11-01,4,91011.0,8226.0,3730.0,4001.0,7476.333333333333,7284.666666666667,0.16314125942134705,0.06720000000000001
2020,11,China,iX,11722,74327,871261094,0.052,20.31,2.67,1.12,871261094,2020-11-01,4,74327.0,9568.0,4635.0,9282.0,9838.666666666666,7691.333333333333,0.2251254180602007,0.05824
2020,11,Europe,iX,5412,75949,411035988,0.071,18.58,1.24,1.09,411035988,2020-11-01,4,75949.0,11722.0,8226.0,8267.0,8900.666666666666,7215.5,-0.5383040436785531,0.07739
2020,11,Europe,X5,11540,70748,816431920,0.075,18.58,1.24,1.09,816431920,2020-11-01,4,70748.0,5412.0,9568.0,3730.0,9558.0,8517.166666666666,1.1322985957132299,0.08175
2020,11,China,3 Series,6718,48378,325003404,0.073,20.31,2.67,1.12,325003404,2020-11-01,4,48378.0,11540.0,11722.0,4635.0,7890.0,8864.333333333334,-0.4178509532062392,0.08176
2020,11,China,MINI,9208,42850,394562800,0.076,20.31,2.67,1.12,394562800,2020-11-01,4,42850.0,6718.0,5412.0,8226.0,9155.333333333334,9028.0,0.3706460256028581,0.08512
2020,11,China,i4,5502,63498,349365996,0.068,20.31,2.67,1.12,349365996,2020-11-01,4,63498.0,9208.0,11540.0,9568.0,7142.666666666667,8350.333333333334,-0.4024761077324066,0.07616000000000002
2020,11,RestOfWorld,MINI,9653,42768,412839504,0.074,6.43,4.12,1.12,412839504,2020-11-01,4,42768.0,5502.0,6718.0,11722.0,8121.0,8005.5,0.7544529262086515,0.08288000000000001
2020,11,USA,i4,9403,65587,616714561,0.08,16.16,3.24,1.11,616714561,2020-11-01,4,65587.0,9653.0,9208.0,5412.0,8186.0,8670.666666666666,-0.025898684346835177,0.0888
2020,11,USA,X3,2584,58986,152419824,0.088,16.16,3.24,1.11,152419824,2020-11-01,4,58986.0,9403.0,5502.0,11540.0,7213.333333333333,7178.0,-0.7251940869935127,0.09768
2020,11,USA,X5,10404,68299,710582796,0.065,16.16,3.24,1.11,710582796,2020-11-01,4,68299.0,2584.0,9653.0,6718.0,7463.666666666667,7792.333333333333,3.026315789473684,0.07215
2020,11,USA,X7,4791,90993,435947463,0.067,16.16,3.24,1.11,435947463,2020-11-01,4,90993.0,10404.0,9403.0,9208.0,5926.333333333333,7056.166666666667,-0.5395040369088813,0.07437
2020,11,RestOfWorld,iX,9548,73405,700870940,0.058,6.43,4.12,1.12,700870940,2020-11-01,4,73405.0,4791.0,2584.0,5502.0,8247.666666666666,7730.5,0.9929033604675432,0.06496
2020,11,USA,iX,10448,74684,780298432,0.065,16.16,3.24,1.11,780298432,2020-11-01,4,74684.0,9548.0,10404.0,9653.0,8262.333333333334,7863.0,0.09426057813154598,0.07215
2020,11,USA,MINI,5364,41585,223061940,0.092,16.16,3.24,1.11,223061940,2020-11-01,4,41585.0,10448.0,4791.0,9403.0,8453.333333333334,7189.833333333333,-0.48660030627871365,0.10212
2020,11,USA,3 Series,6383,47231,301475473,0.081,16.16,3.24,1.11,301475473,2020-11-01,4,47231.0,5364.0,9548.0,2584.0,7398.333333333333,7823.0,0.18997017151379558,0.08991000000000002
2020,11,RestOfWorld,5 Series,5766,61590,355127940,0.063,6.43,4.12,1.12,355127940,2020-11-01,4,61590.0,6383.0,10448.0,10404.0,5837.666666666667,7050.0,-0.09666301112329623,0.07056000000000001
2020,11,RestOfWorld,X7,5955,91000,541905000,0.081,6.43,4.12,1.12,541905000,2020-11-01,4,91000.0,5766.0,5364.0,4791.0,6034.666666666667,7244.0,0.03277835587929245,0.09072000000000001
2020,11,RestOfWorld,i4,5040,63917,322141680,0.081,6.43,4.12,1.12,322141680,2020-11-01,4,63917.0,5955.0,6383.0,9548.0,5587.0,6492.666666666667,-0.1536523929471033,0.09072000000000001
2020,11,USA,5 Series,7355,63924,470161020,0.09,16.16,3.24,1.11,470161020,2020-11-01,4,63924.0,5040.0,5766.0,10448.0,6116.666666666667,5977.166666666667,0.45932539682539675,0.0999
2020,11,RestOfWorld,3 Series,11811,48961,578278371,0.069,6.43,4.12,1.12,578278371,2020-11-01,4,48961.0,7355.0,5955.0,5364.0,8068.666666666667,7051.666666666667,0.6058463630183548,0.07728000000000002
2020,11,RestOfWorld,X3,9402,58324,548362248,0.076,6.43,4.12,1.12,548362248,2020-11-01,4,58324.0,11811.0,5040.0,6383.0,9522.666666666666,7554.833333333333,-0.2039624079248159,0.08512
2020,11,RestOfWorld,X5,11712,70716,828225792,0.068,6.43,4.12,1.12,828225792,2020-11-01,4,70716.0,9402.0,7355.0,5766.0,10975.0,8545.833333333334,0.2456924058710912,0.07616000000000002
2020,12,Europe,X3,6051,56012,338928612,0.074,14.13,2.66,1.11,338928612,2020-12-01,4,56012.0,11712.0,11811.0,5955.0,9055.0,8561.833333333334,-0.4833504098360656,0.08214
2020,12,China,X7,5548,93294,517595112,0.077,15.72,3.21,1.12,517595112,2020-12-01,4,93294.0,6051.0,9402.0,5040.0,7770.333333333333,8646.5,-0.08312675590811436,0.08624000000000001
2020,12,Europe,X7,13404,93509,1253394636,0.074,14.13,2.66,1.11,1253394636,2020-12-01,4,93509.0,5548.0,11712.0,7355.0,8334.333333333334,9654.666666666666,1.4160057678442683,0.08214
2020,12,China,i4,10813,65872,712273936,0.06,15.72,3.21,1.12,712273936,2020-12-01,4,65872.0,13404.0,6051.0,11811.0,9921.666666666666,9488.333333333334,-0.19330050731125037,0.06720000000000001
2020,12,Europe,3 Series,4238,46531,197198378,0.05,14.13,2.66,1.11,197198378,2020-12-01,4,46531.0,10813.0,5548.0,9402.0,9485.0,8627.666666666666,-0.6080643669656894,0.05550000000000001
2020,12,Europe,5 Series,11530,62213,717315890,0.049,14.13,2.66,1.11,717315890,2020-12-01,4,62213.0,4238.0,13404.0,11712.0,8860.333333333334,8597.333333333334,1.7206229353468618,0.05439000000000001
2020,12,Europe,X5,6436,68857,443163652,0.071,14.13,2.66,1.11,443163652,2020-12-01,4,68857.0,11530.0,10813.0,6051.0,7401.333333333333,8661.5,-0.4418039895923678,0.07881
2020,12,Europe,iX,9975,74052,738668700,0.086,14.13,2.66,1.11,738668700,2020-12-01,4,74052.0,6436.0,4238.0,5548.0,9313.666666666666,9399.333333333334,0.5498756991920448,0.09546
2020,12,China,MINI,9619,43339,416877841,0.061,15.72,3.21,1.12,416877841,2020-12-01,4,43339.0,9975.0,11530.0,13404.0,8676.666666666666,8768.5,-0.035689223057644104,0.06832
2020,12,Europe,MINI,11227,40925,459464975,0.078,14.13,2.66,1.11,459464975,2020-12-01,4,40925.0,9619.0,6436.0,10813.0,10273.666666666666,8837.5,0.16716914440170494,0.08658
2020,12,China,3 Series,13564,49116,666209424,0.059,15.72,3.21,1.12,666209424,2020-12-01,4,49116.0,11227.0,9975.0,4238.0,11470.0,10391.833333333334,0.20815890264540848,0.06608
2020,12,China,5 Series,13579,61262,831876698,0.076,15.72,3.21,1.12,831876698,2020-12-01,4,61262.0,13564.0,9619.0,11530.0,12790.0,10733.333333333334,0.0011058684753759707,0.08512
2020,12,China,X3,8799,58135,511529865,0.076,15.72,3.21,1.12,511529865,2020-12-01,4,58135.0,13579.0,11227.0,6436.0,11980.666666666666,11127.166666666666,-0.35201413948007954,0.08512
2020,12,China,X5,6794,68534,465619996,0.062,15.72,3.21,1.12,465619996,2020-12-01,4,68534.0,8799.0,13564.0,9975.0,9724.0,10597.0,-0.22786680304580065,0.06944
2020,12,China,iX,11579,74332,860690228,0.066,15.72,3.21,1.12,860690228,2020-12-01,4,74332.0,6794.0,13579.0,9619.0,9057.333333333334,10923.666666666666,0.704297909920518,0.07392000000000001
2020,12,Europe,i4,12400,65923,817445200,0.08,14.13,2.66,1.11,817445200,2020-12-01,4,65923.0,11579.0,8799.0,11227.0,10257.666666666666,11119.166666666666,0.07090422316262202,0.0888
2020,12,USA,MINI,7731,42148,325846188,0.057,20.57,3.34,1.11,325846188,2020-12-01,4,42148.0,12400.0,6794.0,13564.0,10570.0,10147.0,-0.3765322580645162,0.06327
2020,12,RestOfWorld,i4,8987,63687,572355069,0.047,5.31,3.85,1.15,572355069,2020-12-01,4,63687.0,7731.0,11579.0,13579.0,9706.0,9381.666666666666,0.1624628120553615,0.054049999999999994
2020,12,USA,X7,7544,90191,680400904,0.066,20.57,3.34,1.11,680400904,2020-12-01,4,90191.0,8987.0,12400.0,8799.0,8087.333333333333,9172.5,-0.16056526093245804,0.07326
2020,12,RestOfWorld,iX,3531,74422,262784082,0.081,5.31,3.85,1.15,262784082,2020-12-01,4,74422.0,7544.0,7731.0,6794.0,6687.333333333333,8628.666666666666,-0.5319459172852599,0.09315
2020,12,USA,iX,3918,74036,290073048,0.056,20.57,3.34,1.11,290073048,2020-12-01,4,74036.0,3531.0,8987.0,11579.0,4997.666666666667,7351.833333333333,0.10960067969413756,0.06216000000000001
2020,12,USA,5 Series,5726,62617,358544942,0.073,20.57,3.34,1.11,358544942,2020-12-01,4,62617.0,3918.0,7544.0,12400.0,4391.666666666667,6239.5,0.46145992853496676,0.08103
2020,12,USA,X3,13355,56905,759966275,0.053,20.57,3.34,1.11,759966275,2020-12-01,4,56905.0,5726.0,3531.0,7731.0,7666.333333333333,7176.833333333333,1.3323436954243801,0.05883
2020,12,USA,X5,10643,70155,746659665,0.068,20.57,3.34,1.11,746659665,2020-12-01,4,70155.0,13355.0,3918.0,8987.0,9908.0,7452.833333333333,-0.2030700112317484,0.07548
2020,12,RestOfWorld,3 Series,4417,49426,218314642,0.058,5.31,3.85,1.15,218314642,2020-12-01,4,49426.0,10643.0,5726.0,7544.0,9471.666666666666,6931.666666666667,-0.5849854364370948,0.0667
2020,12,RestOfWorld,MINI,5425,41294,224019950,0.077,5.31,3.85,1.15,224019950,2020-12-01,4,41294.0,4417.0,13355.0,3531.0,6828.333333333333,7247.333333333333,0.22820919175911247,0.08854999999999999
2020,12,USA,3 Series,9950,47094,468585300,0.084,20.57,3.34,1.11,468585300,2020-12-01,4,47094.0,5425.0,10643.0,3918.0,6597.333333333333,8252.666666666666,0.8341013824884793,0.09324000000000002
